CodProj;IdcSituacaoProjeto;;NomAgente;SigAgente;NumCPFCNPJ;DscChamPEDEstrategico;DscTituloProjeto;QtdMesesDuracaoPrevista;SigSegmentoSetorEletrico;SigTemaProjeto;SigFasInovacaoProjeto;SigTipoProdutoProjeto;VlrCustoTotalPrevisto;AnoCadastroPropostaProjeto;DatConclusaoProjeto;VlrCustoTotalAuditado
PD-00061-0046;EM ATRASO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Prospecção Tecnológica no Setor de Energia Elétrica;32;G;OU;PA;CM;5283272,3;2014;;8634573,51
PD-00061-0055;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Prolongamento da vida útil do enrolamento estatórico através do controle e otimização da vazão de água de refrigeração.;38;G;SC;PA;SM;5306969,91;2017;16/09/2020;
PD-00061-0035;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;SISTEMA INTEGRADO DE ESTIMATIVA E PREVISÃO DE PRECIPITAÇÃO PARA AS BACIAS HIDROGRÁFICAS DA CESP;24;G;GB;PA;CM;1330841;2013;22/06/2017;1162118,47
PD-00061-0036;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Detecção e Localização de Defeitos Elétricos em Unidades Geradoras por Análise das Harmônicas;24;G;SC;PA;SW;742000;2013;;
PD-00061-0049;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;APERFEIÇOAMENTO E ANÁLISE DO DESEMPENHO DE EQUIPAMENTO DE USINA SOLAR FOTOVOLTAICA COM SISTEMA ATIVO DE ARREFECIMENTO PARA MAIOR RENDIMENTO NA GERAÇÃO DE ELETRICIDADE;42;G;FA;DE;ME;2997437,96;2016;06/04/2020;
PD-00061-0011;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Sistema de proteção superficial de estruturas de concreto de usinas hidrelétricas, para controle da reação álcali-agregado;25;G;SE;PA;MS;820545;2018;04/12/2019;424476,08
PD-00061-0048;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Usinas Hidrelétricas Sustentáveis (UHS) no Brasil - novos horizontes do equilíbrio social, ambiental e econômico.;27;G;GB;PB;CM;3174730;2015;;
PD-00061-0032;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;METODOLOGIA E FERRAMENTAL PARA PREVISÃO DE ENERGIAS AFLUENTES E PRECIFICAÇÃO DE CONTRATOS APLICADOS À DEFINIÇÃO DE ESTRATÉGIA ÓTIMA DE CONTRATAÇÃO PARA EMPRESAS GERADORAS, INCLUINDO ENERGIA EXISTENTE;30;G;PL;PA;SM;743452,78;2011;21/01/2016;903614,55
PD-00061-0017;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;METODOLOGIA PARA AVALIAÇÃO INTEGRADA DA AMPLIAÇÃO DA CAPACIDADE INSTALADA EM CENTRAIS HIDRELÉTRICAS: ENFOQUES SISTÊMICO E EMPRESARIAL;20;G;PL;PA;SM;648923,78;2011;02/09/2016;682932
PD-00061-0026;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;A Retomada do Conceito de Eficiência de Usinas Reversíveis no Setor Elétrico Brasileiro.;24;G;EE;PA;CM;1116980;2011;28/11/2018;1111160,68
PD-00061-0029;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;SISTEMA DE ASSISTÊNCIA À OPERAÇÃO DAS USINAS HIDRELÉTRICAS DA CESP;24;G;SC;PA;ME;1271600;2011;;
PD-00061-0028;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;APLICAÇÃO DO SENSORIAMENTO REMOTO NO LEVANTAMENTO DE GRANDES MAMÍFEROS SILVESTRES;41;G;MA;PA;ME;516734,74;2011;30/10/2019;456722,7
PD-00061-0025;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;NOVA ABORDAGEM PARA IMPLANTAÇÃO DE USINAS HIDRELÉTRICAS COM FOMENTO SÓCIO-ECONÔMICO-AMBIENTAL E COM ATRATIVIDADE AO PÚBLICO RELACIONADO - A BUSCA DO EQUILÍBRIO SOCIAL, AMBIENTAL E ECONÔMICO;24;G;MA;PA;CM;941067,78;2011;;
PD-00061-0027;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;MEDIÇÃO DE ALTURA E PERÍODO DE ONDAS NO LAGO DE PORTO PRIMAVERA E EFEITOS DA VEGETAÇÃO AQUÁTICA COMO QUEBRA ONDAS PARA REDUÇÃO DA EROSÃO DE ENCOSTAS.;36;G;MA;PA;CM;3100960;2011;;
PD-00061-0030;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;DESENVOLVIMENTO DE TECNOLOGIA DE PROJETO PARA CONSTRUÇÃO DE TRANSFORMADORES DE EXTRA ALTA TENSÃO COM ÓLEO À BASE DE ÉSTER NATURAL COMO LÍQUIDO ISOLANTE, A PARTIR DE UM CORPO DE PROVA DE 440KV;36;G;MA;DE;ME;7626550,6;2011;;
PD-00061-0031;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;DESENVOLVIMENTO DE TECNOLOGIA PARA PROJETO DE BARRAGEM DE ENROCAMENTO COM NÚCLEO ASFÁLTICO;24;G;SE;PA;ME;1901810;2011;;
PD-00061-0023;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Disseminação de Informações sobre Operação de Usinas à Sociedade Civil pela Internet, Mídias Sociais e Serviços de Mensageria, incluindo  Eventos, Pré-eventos e Eventos Extremos, incluindo Catástrofes;24;G;SE;PA;SM;1447388;2011;25/05/2017;1410527,18
PD-00061-0002;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Evolução temporal e espacial dos processos sedimentológicos e morfológicos na região de influência direta dos reservatórios de usinas hidrelétricas;48;G;GB;DE;CM;1310000;2010;19/12/2019;
PD-00061-0014;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de um Veículo Subaquático para a Inspeção de Instalações Hidrelétricas;42;G;SE;DE;ME;1426155,56;2010;19/10/2017;1392232,99
PD-00061-0001;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;001/2008;Modelo de Despacho Hidrotérmico Ótimo para o Sistema Interligado Nacional;24;C;OP;PA;CM;3256940;2009;;
PD-00061-0034;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;013/2011;Desenvolvimento e instalação piloto de geração fotovoltaica para Modelo Estratégico de Referência Tecnológica, Regulatória, Econômica e Comercial, inserindo esta energia na matriz energética nacional;60;G;FA;PA;SM;9563923,38;2011;23/12/2019;
PD-00061-0010;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Combate à retração para prevenção da fissuração do concreto de alto desempenho e de materiais de base cimento usados na construção e no reparo de estruturas;24;G;SE;PA;MS;788105;2010;30/10/2019;646628,36
PD-00061-0003;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Modelo de algoritmo genético para despacho dinâmico de unidades hidrelétricas considerando curvas individualizadas de eficiência;30;G;OP;PA;SW;572600;2010;24/05/2017;570369,8
PD-00061-0004;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de sistema nacional de monitoramento fauna silvestre com colares GPS para estudos ecológicos e de mitigação de impactos de projetos hidroelétricos;60;G;MA;DE;CM;778695,47;2010;25/11/2019;760415,19
PD-00061-0012;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Programa de Conservação de Cracídeos da Mata Atlântica Através da Pesquisa Científica e Engajamento da Comunidade Local na Região de Paraíbuna - São Paulo;24;G;MA;PB;CM;555200;2010;03/02/2015;208977,28
PD-00061-0015;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de Técnicas Computacionais para Avaliação de Componentes em Operação de Hidrogeradores;24;G;SC;PA;CM;1697557,9;2010;;
PD-00061-0005;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Metodologia de precificação de externalidades em projetos de Geração de Energia Elétrica: Uma avaliação competitiva;24;G;PL;PA;CM;508088,9;2010;;
PD-00061-0013;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de um Medidor Triortogonal Eletrônico - MTE;41;G;GB;PA;ME;738600;2010;18/11/2016;656192,62
PD-00061-0016;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de metodologia virtual e implantação em simulador de Cheias e Controle Hidráulico de Reservatórios, baseada em novas Tecnologias de Informação/Comunicação para Treinamento da Operação.;24;G;OP;DE;SW;848937,12;2010;09/01/2015;441784,96
PD-00061-0007;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de Sistema para Digitalização e Tratamento de Dados Limnigráficos dos Aproveitamentos da CESP;24;G;OP;DE;SM;848228;2010;31/01/2014;752469,15
PD-00061-0009;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Metodologia e Ferramental de Apoio à Decisão Empresarial para Implantação de Empreendimentos de Geração Sazonal de Energia, contemplando Mitigação de Riscos de Mercado e Análise de Portfólio;18;G;FA;PA;SW;630542,66;2010;07/08/2013;534734,77
PD-00061-0008;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Sistema para apoio na comercialização de energia para o mercado livre;24;G;OU;DE;CM;983200;2010;;
PD-00061-0006;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de Metodologia para Avaliação e Predição dos Níveis de Ruído em Usinas Hidrelétricas visando a segurança e conforto dos trabalhadores;28;G;SE;PA;CM;917400;2010;16/09/2013;914207,31
PD-00061-0040;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Desenvolvimento de Projeto Piloto de Eficientização Energética na UHE Paraibuna;25;G;EE;PA;CM;1842800;2013;04/12/2019;1985196,39
PD-00061-0041;CANCELADO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;METODOLOGIA PARA INVESTIGAÇÃO E MONITORAMENTO DE FALHAS EM COMPONENTES DE TURBINAS KAPLAN DE HIDROGERADORES;24;G;QC;PA;ME;1145992,56;2013;;
PD-00061-0038;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;SISTEMA DE CUNHAGEM - DIAGNÓSTICO E APERFEIÇOAMENTO DO SISTEMA DE FIXAÇÃO DE BARRAS DO ESTATOR DE HIDROGERADORES;18;G;QC;DE;SM;788650;2013;31/10/2017;769384,76
PD-00061-0043;CONCLUÍDO;;COMPANHIA ENERGÉTICA DE SÃO PAULO;CESP;6,09E+13;;Integração de Plantas Eólicas e Solares Fotovoltaicas a Usinas Hidrelétricas Existentes: Uma Abordagem via Complementação Energética com o suporte prático de plantas Piloto com diferentes tecnologias;60;G;FA;PA;CM;22872167;2014;22/07/2020;
PD-00063-3004;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE3004  - Modelagem estratégica para a comunicação customizada e antecipada com os clientes em situações críticas e/ou de riscos;24;D;OU;DE;CM;2372140;2014;24/05/2016;2163021,85
PD-00063-3007;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;LP3007 - Equipamento de ultrassom para inspeção e Classificação de postes e de cruzetas;43;D;SE;LP;ME;732870;2014;02/02/2018;313505,2
PD-00063-3006;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE3006-CRITÉRIOS E SOLUÇÕES PARA IMPLANTAÇÃO DE REDES DE DISTRIBUIÇÃO SUBTERRÂNEAS COM RECURSOS INTELIGENTES EM LOCAIS URBANIZADOS, CONSIDERANDO INTERFERÊNCIAS COM SERVIÇOS PÚBLICOS E PRIVADOS;35;D;SC;DE;CM;2726169;2014;30/11/2016;2158775,8
PD-00063-3005;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE3005 - Plataforma virtual interativa baseada na simulação de eventos discretos para comprovar a habilitação do eletricista para realizar manobras em subestações;26;D;SE;DE;ME;3251066,4;2014;28/07/2016;3025637,02
PD-00063-3012;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA3012 - Aplicação massiva de geração distribuída solar em diferentes tipologias de telhados na cidade de Campinas;47;D;PL;PA;CM;14814907,5;2014;30/11/2018;12515758,54
PD-00063-3010;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;SELF HEALING  SISTEMA PARA RECONFIGURAÇÃO AUTOMÁTICA DE REDE E ALOCAÇÃO ÓTIMA DE RELIGADORES AUTOMÁTICOS TELECOMANDADOS;45;D;SC;DE;SW;3234887;2014;01/04/2019;3209618,4
PD-00063-1111;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;Desenvolvimento de produto para avaliação automática e não invasiva de medidores de consumo de energia elétrica com base nos protótipos desenvolvidos no projeto DE0011;25;D;OU;CS;CD;2368040;2013;30/07/2015;1975238,49
PD-00063-0010;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;Pesquisa em inovação tecnológica de materiais, equipamentos e projetos para melhorias de infraestrutura, operação, manutenção, segurança e confiabilidade de redes de transmissão e distribuição de EE;50;D;OP;PA;CM;5756811;2009;06/08/2014;4660794,5
PD-00063-0022;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PLANEJAMENTO ESTRATÉGICO DO SISTEMA ELÉTRICO;93;D;PL;DE;CM;1297546;2009;11/10/2013;1278339,26
PD-00063-0021;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;Conceituação e desenvolvimento de modelo de planejamento indicativo da expansão de sistema de distribuição fundamentado na análise espacial do comportamento da carga do projeto.;40;D;PL;DE;CM;1624689;2009;07/03/2013;1549966,77
PD-00063-0009;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DETECÇÃO DE ROMPIMENTOS DE CABOS;49;D;SE;CS;CD;2116508;2009;20/01/2014;1570981,7
PD-00063-0035;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE0035 - TMADP: TRANSFORMADOR MÓVEL DE ALTA DENSIDADE DE POTÊNCIA PARA TRÁFEGO SEM LICENÇA ESPECIAL;60;D;OP;DE;ME;10088840;2011;25/05/2016;13739527,13
PD-00063-0030;EM ATRASO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0030 - NOVOS PADRÕES DE REDE SOB DESCARGAS ATMOSFÉRICAS DIRETAS;60;D;QC;PA;SM;4707296;2011;;
PD-00063-0008;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;MEMBRANAS COMPOSITAS PARA CÉLULAS COMBUSTIVEIS;55;G;FA;PA;CM;6839552;2009;14/03/2014;5438931,45
PD-00063-0012;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;GERAÇÃO DE ENERGIA POR REJEITOS DE BANANEIRAS;56;D;FA;PA;CD;7843361;2009;28/05/2014;6164623,92
PD-00063-0006;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PSQF - Processos de Soluções da Qualidade do Fornecimento;50;D;QC;LP;SM;7376031;2009;09/12/2013;5788495,02
PD-00063-0011;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DISPOSITIVO ASSERTIVO DE SUBSTITUIÇÃO DE MEDIDORES;24;D;MF;DE;ME;2941485,2;2009;30/07/2015;2390354,97
PD-00063-0013;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;TRANSFERÊNCIA DE CONHECIMENTO: METODOLOGIA DE FORMAÇÃO PROFISSIONAL;58;D;OU;PA;CM;3627733;2009;28/07/2014;2596031,54
PD-00063-0042;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE0042 - SISTEMA HÍBRIDO SOLAR/EÓLICA;45;D;FA;DE;SM;6762330;2011;27/02/2015;3950233,44
PD-00063-0033;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0033 - ELEMENTO HÍBRIDO DE BAIXO CUSTO PARA CONCENTRAÇÃO E COMUNICAÇÃO ENTRE MEDIDOR E SE;48;D;OU;PA;CD;3468696,64;2011;22/07/2015;1347102,28
PD-00063-0018;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;CS0018 - CONDICIONADOR DUAL EFICIENTE DE BAIXO CUSTO;48;D;EE;CS;ME;2283672;2011;26/02/2015;0
PD-00063-0031;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0031 - METODOLOGIA PARA APOIO À DECISÃO SOBRE INVESTIMENTO EM PLANEJAMENTO;28;D;PL;PA;CM;611200;2011;26/01/2016;
PD-00063-0038;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;CS0038 - SISTEMA DE DIAGNÓSTICO DE FALHA EM PONTO DE IP;44;D;OU;CS;ME;1228580;2011;24/06/2015;1143103,62
PD-00063-0023;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0023 - CONEXÃO DE CARGAS EM PONTOS DE DHT CRÍTICA;45;D;QC;PA;SW;1194219;2011;13/02/2015;1069236,91
PD-00063-0026;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PB0026 - ESTUDO DOS IMPACTOS DA INSERÇÃO DE MICRORREDES E MICROGERAÇÃO EM SISTEMAS DE DISTRIBUIÇÃO;43;D;PL;PB;SW;324321,4;2011;19/11/2014;2077060,25
PD-00063-0036;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0036 - CENÁRIOS ECONÔMICOS MUNICIPAIS PARA PROJEÇÃO REGIONAL DE MERCADO;42;C;OU;PA;CM;1886280;2011;17/11/2014;1901655,31
PD-00063-0025;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0025 - CAMPANHA OTIMIZADA DE MEDIÇÃO;36;D;MF;PA;SW;3715812;2011;22/09/2014;3633665,09
PD-00063-0016;EM ATRASO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;CS0016 - FILTRO HÍBRIDO PARA APLICAÇÕES DE BAIXO CUSTO;42;D;QC;CS;ME;2653660;2011;;2501820,06
PD-00063-0037;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0037 - MATRIZ DE REUSO E DESCARTE LIMPO NA CPFL;56;D;MA;PA;CM;3153567,54;2011;13/01/2016;1196770,25
PD-00063-0024;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;CS0024 - OTIMIZAÇÃO DOS RECURSOS DE MANUTENÇÃO;48;D;OU;CS;SW;3413992;2011;26/02/2015;0
PD-00063-0039;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE0039 - DESENVOLVIMENTO DE PROCESSO: FABRICAÇÃO DE SF6;52;D;OU;DE;MS;1764810;2011;18/09/2015;1114043,1
PD-00063-0027;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE0027 - SMART SUBSTATION;54;D;SC;DE;SM;4965714;2011;18/11/2015;4692397,79
PD-00063-0002;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;LP02-2008 - Lote Pioneiro e Inserção no Mercado do Sinalizador de Faltas Luminoso;35;D;SC;LP;CD;2780520;2009;27/08/2013;1440349,19
PD-00063-0001;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;LP 01/08 - Lote Pioneiro e Inserção de Mercado da Cruzeta de Concreto Leve;34;D;PL;LP;MS;2346352;2009;25/06/2013;1907287,6
PD-00063-0017;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;TECNOLOGIA VERDE - GREEN BUILDING;41;D;MA;PA;CM;16186207;2009;18/06/2015;3744161,68
PD-00063-0003;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;;31;;;;;;2009;16/08/2012;4259442,32
PD-00063-0007;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;Desenvolvimento de cruzetas e isoladores fabricados com madeira plástica ecologicamente correta para 15 kV;30;D;OU;DE;CD;3116590;2009;08/10/2012;946321,48
PD-00063-0040;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA0040 - ALAVANCAGEM DA INOVAÇÃO DA CPFL NO CONTEXTO DO SETOR ELÉTRICO BRASILEIRO;46;D;OU;PA;SW;2013320;2011;23/04/2015;238942,79
PD-00063-0041;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE0041 - SISTEMA HÍBRIDO SOLAR/BIOMASSA;60;G;FA;DE;ME;5186474,5;2011;10/06/2016;1437775,36
PD-00063-0015;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;Desenvolvimento de um sistema de motorização auxiliar modular e regenerativo para veículos;57;D;FA;PA;ME;3803057;2009;13/06/2014;1223092,54
PD-00063-3056;EM ATRASO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PB3056 - Novos modelos regulatórios de remuneração para as distribuidoras do futuro: acomodando os recursos energéticos distribuídos;28;D;PL;PB;CM;4645810;2019;;
PD-00063-3037;CONCLUÍDO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;PA3037 - Aplicação de Machine Learning para redução de perdas e recuperação de receita;42;D;MF;PB;CM;3092096;2018;16/12/2021;4371132,09
PD-00063-3055;EM EXECUÇÃO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE3055 - Desenvolvimento de Sistema de Monitoração de Múltiplos Parâmetros Aplicado a Elementos de Distribuição de Energia Elétrica Subterrâneos;36;D;SC;DE;SM;4739127,26;2019;;
PD-00063-3064;EM EXECUÇÃO;;COMPANHIA PAULISTA DE FORÇA E LUZ;CPFL-PAULISTA;3,31E+13;;DE3064 - Plataforma de Rastreabilidade e Gestão das Inspeções Através de Utilização de Técnicas de Inteligência Artificial;36;D;MF;DE;CD;2171972,8;2019;;
