"id","titulo_projeto","motor","categorias"
"CNPQ-305785/2018-4","Desenvolvimento de tecnologia inovadora para a expressão de longas  (1Mb) sequencias de DNA em pla","Desenvolvimento de tecnologia inovadora para a expressao de longas  (1Mb) sequencias de DNA em pla Biotecnologia Biotecnologia Vegetal","2.1"
"CNPQ-305817/2016-7","Geoquímica da percolação vadosa no carste: implicações para interpretações paleoclimáticas","Geoquimica da percolacao vadosa no carste: implicacoes para interpretacoes paleoclimaticas Geociencias Geoquimica","7.1"
"CNPQ-305819/2018-6","Biocarvão ativado na remediação de áreas degradadas pela mineração","Biocarvao ativado na remediacao de areas degradadas pela mineracao Agronomia Quimica do Solo","2.2"
"CNPQ-305933/2019-1","Solidificação direcional de ligas à base de Sn para aplicações em componentes eletrônicos","Solidificacao direcional de ligas a base de Sn para aplicacoes em componentes eletronicos Engenharia de Materiais e Metalurgica Metalurgia Fisica","2.1"
"CNPQ-305979/2016-7","PROJETO E DESENVOLVIMENTO DRIVERS DE LEDS COM CAPACIDADE DE TRANSMISSÃO DE DADOS POR LUZ","PROJETO E DESENVOLVIMENTO DRIVERS DE LEDS COM CAPACIDADE DE TRANSMISSAO DE DADOS POR LUZ Engenharia Eletrica Eletronica Industrial","1.2"
"CNPQ-306142/2018-0","DEMANDA, INOVAÇÃO, COMÉRCIO E CRESCIMENTO: EVIDÊNCIAS EMPÍRICAS E FORMALIZAÇÃO MULTI-SETORIAL","DEMANDA, INOVACAO, COMERCIO E CRESCIMENTO: EVIDENCIAS EMPIRICAS E FORMALIZACAO MULTI-SETORIAL Economia Crescimento e Desenvolvimento Economico","1.3"
"CNPQ-306149/2019-2","Tecnologias de adsorção aplicadas ao beneficiamento de gás natural explorado na bacia do pré-sal bra","Tecnologias de adsorcao aplicadas ao beneficiamento de gas natural explorado na bacia do pre-sal bra Engenharia Quimica Operacoes de Separacao e Mistura","2.1"
"CNPQ-306205/2018-1","Pirólise e hidropirólise catalítica de lignina Kraft industrial","Pirolise e hidropirolise catalitica de lignina Kraft industrial Engenharia Quimica Operacoes de Separacao e Mistura","3.4"
"CNPQ-306223/2020-1","Nova tecnologia em tinta epóxi rica em zinco modificada com micro ou nanopartículas condutoras","Nova tecnologia em tinta epoxi rica em zinco modificada com micro ou nanoparticulas condutoras Tecnologias de Materiais Tecnologias de Materiais","6.2"
"CNPQ-306235/2019-6","Produção de biocombustíveis 1G e 2G- Aproveitamento de Resíduos","Producao de biocombustiveis 1G e 2G- Aproveitamento de Residuos Engenharia Mecanica Aproveitamento da Energia","3.4"
"CNPQ-306255/2020-0","Boretação de ligas a base de Níquel: efeito na microestrutura a no comportamento tribocorrosivo.","Boretacao de ligas a base de Niquel: efeito na microestrutura a no comportamento tribocorrosivo. Engenharia de Materiais e Metalurgica Tratamentos Termicos, Mecanicos e Quimicos","2.1"
"CNPQ-306291/2018-5","Resistência à corrosão de ligas de Al com adição de Sc e ligas com memória de forma do sistema Cu-Al","Resistencia a corrosao de ligas de Al com adicao de Sc e ligas com memoria de forma do sistema Cu-Al Engenharia Mecanica Processos de Fabricacao","2.1"
"CNPQ-306293/2019-6","Segurança em Movimento: Ataque a cargas e violência no Brasil","Seguranca em Movimento: Ataque a cargas e violencia no Brasil Antropologia Antropologia Urbana","2.1"
"CNPQ-306297/2017-5","Propriedades optoeletronicas e estruturais de semicondutores cristalinos, amorfos e nanoestruturados","Propriedades optoeletronicas e estruturais de semicondutores cristalinos, amorfos e nanoestruturados Fisica Fisica da Materia Condensada","6.2"
"CNPQ-306301/2019-9","Custo de produção e resposta da cana-de-açúcar sob níveis de compactação do solo e turnos de rega","Custo de producao e resposta da cana-de-acucar sob niveis de compactacao do solo e turnos de rega Engenharia Agricola Irrigacao e Drenagem","3.4"
"CNPQ-306418/2017-7","Impressão 3D utilizando-se polímeros/fosfatos de cálcio para regeneração tecidual costumizado.","Impressao 3D utilizando-se polimeros/fosfatos de calcio para regeneracao tecidual costumizado. Engenharia de Materiais e Metalurgica Estrutura dos Metais e Ligas","2.1"
"CNPQ-306421/2017-8","Produção de anticorpos neutralizantes do tipo VHH como potencial ferramenta para combate a arbovirus","Producao de anticorpos neutralizantes do tipo VHH como potencial ferramenta para combate a arbovirus Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-306661/2020-9","Sistemas compactos de geração de energia elétrica utilizando ciclos com CO2 supercrítico","Sistemas compactos de geracao de energia eletrica utilizando ciclos com CO2 supercritico Engenharia Mecanica Aproveitamento da Energia","6.1"
"CNPQ-306665/2020-4","Nanomateriais Baseados em TiO2 e GO como Produtos de Interesse do Setor de Petróleo e Energia Solar","Nanomateriais Baseados em TiO2 e GO como Produtos de Interesse do Setor de Petroleo e Energia Solar Energia Energia","2.1"
"CNPQ-306699/2019-2","CARACTERIZAÇÃO ECOFISIOLÓGICA DO DESEMPENHO DE PLANTAS E SEMENTES DE CEVADA SOB ESTRESSES ABIÓTICOS","CARACTERIZACAO ECOFISIOLOGICA DO DESEMPENHO DE PLANTAS E SEMENTES DE CEVADA SOB ESTRESSES ABIOTICOS Agronomia Producao e Beneficiamento de Sementes","1.3"
"CNPQ-306793/2019-9","Desenvolvimento tecnológico da produção sustentável de carvão vegetal e lenha na Amazônia Legal","Desenvolvimento tecnologico da producao sustentavel de carvao vegetal e lenha na Amazonia Legal Recursos Florestais e Engenharia Florestal Energia de Biomassa Florestal","2.2"
"CNPQ-306830/2017-5","Efeito das mudanças climáticas e de uso e cobertura do solo nos fluxos de água e erosão do solo no C","Efeito das mudancas climaticas e de uso e cobertura do solo nos fluxos de agua e erosao do solo no C Engenharia Civil Hidrologia","7.1"
"CNPQ-307124/2019-3","Adubo fosfatado revestido com polímeros em plantio de cana-de-açúcar e adubação de soqueira e seu ef","Adubo fosfatado revestido com polimeros em plantio de cana-de-acucar e adubacao de soqueira e seu ef Agronomia Fertilidade do Solo e Adubacao","3.4"
"CNPQ-307131/2018-1","Relações funcionais da Biosfera  em escalas hidroclimatológicas local e regional","Relacoes funcionais da Biosfera  em escalas hidroclimatologicas local e regional Geociencias Meteorologia Aplicada","7.1"
"CNPQ-307182/2018-5","O destino dos sedimentos do rio Amazonas: Sumidouros no baixo curso e dispersão costeira e offshore","O destino dos sedimentos do rio Amazonas: Sumidouros no baixo curso e dispersao costeira e offshore Oceanografia Oceanografia Geologica","2.1"
"CNPQ-307276/2017-1","Utilização  de técnicas ópticas 3D de medição  de escoamentos turbulentos e bifásicos gás-líquido","Utilizacao  de tecnicas opticas 3D de medicao  de escoamentos turbulentos e bifasicos gas-liquido Engenharia Mecanica Mecanica dos Fluidos","2.1"
"CNPQ-307328/2019-8","Identificação da composição química de impurezas minerais em cana-de-açúcar desde a matéria-prima at","Identificacao da composicao quimica de impurezas minerais em cana-de-acucar desde a materia-prima at Quimica Metodos Oticos de Analise","3.4"
"CNPQ-307395/2017-0","EVOLUÇÃO DA PAISAGEM NO NOROESTE DO ESTADO DO PARANÁ","EVOLUCAO DA PAISAGEM NO NOROESTE DO ESTADO DO PARANA Geociencias Geomorfologia","1.3"
"CNPQ-307428/2020-6","Antioxidante derivado de casca de Hevea brasiliensis para biodiesel","Antioxidante derivado de casca de Hevea brasiliensis para biodiesel Energia Energia","3.4"
"CNPQ-307447/2019-7","Fertilizantes à base de biocarvão: síntese, caracterização e valor agronômico","Fertilizantes a base de biocarvao: sintese, caracterizacao e valor agronomico   Agronomia Quimica do Solo","2.2"
"CNPQ-307447/2019-7","Fertilizantes à base de biocarvão: síntese, caracterização e valor agronômico","Fertilizantes a base de biocarvao: sintese, caracterizacao e valor agronomico Agronomia Quimica do Solo","2.2"
"CNPQ-307484/2019-0","EVOLUÇÃO DA BACIA ARARAS-ALTO PARAGUAI, CRIOGENIANO-ORDOVICIANO DO SUL DO CRÁTON AMAZÔNICO","EVOLUCAO DA BACIA ARARAS-ALTO PARAGUAI, CRIOGENIANO-ORDOVICIANO DO SUL DO CRATON AMAZONICO Geociencias Estratigrafia","1.3"
"CNPQ-307610/2020-9","Novas cultivares de café com resistência múltipla a pragas, doenças e nematoides","Novas cultivares de cafe com resistencia multipla a pragas, doencas e nematoides Tecnologias Agrarias Tecnologias Agrarias","2.1"
"CNPQ-307610/2020-9","Novas cultivares de café com resistência múltipla a pragas, doenças e nematoides","Novas cultivares de cafe com resistencia multipla a pragas, doencas e nematoides  Tecnologias Agrarias Tecnologias Agrarias","2.1"
"CNPQ-307631/2018-4","Comportamento magnético dos materiais,  arqueometalurgia e manufatura aditiva","Comportamento magnetico dos materiais,  arqueometalurgia e manufatura aditiva Engenharia de Materiais e Metalurgica Propriedades Fisicas dos Metais e Ligas","2.1"
"CNPQ-307802/2018-3","REVESTIMENTOS ENDURECIDOS POR CARBONETOS DE TITÂNIO PRODUZIDOS A PARTIR DA RECICLAGEM DE CAVACOS E D","REVESTIMENTOS ENDURECIDOS POR CARBONETOS DE TITANIO PRODUZIDOS A PARTIR DA RECICLAGEM DE CAVACOS E D Engenharia Mecanica Processos de Fabricacao","1.3"
"CNPQ-307830/2017-9","Aplicação da Modelagem Matemática de Sistemas Térmicos na Avaliação de Ligas para Contato Térmico","Aplicacao da Modelagem Matematica de Sistemas Termicos na Avaliacao de Ligas para Contato Termico Engenharia Mecanica Transferencia de Calor","2.1"
"CNPQ-307830/2017-9","Aplicação da Modelagem Matemática de Sistemas Térmicos na Avaliação de Ligas para Contato Térmico","Aplicacao da Modelagem Matematica de Sistemas Termicos na Avaliacao de Ligas para Contato Termico  Engenharia Mecanica Transferencia de Calor","2.1"
"CNPQ-307889/2018-1","Catálise heterogênea aplicada à valorização de derivados de biomassa e de olefinas C4=-C6=","Catalise heterogenea aplicada a valorizacao de derivados de biomassa e de olefinas C4=-C6= Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-307966/2019-4","ABORDAGENS INTELIGENTES DE PREVISÃO APLICADAS EM  SÉRIES TEMPORAIS DE FONTES DE ENERGIA RENOVÁVEIS","ABORDAGENS INTELIGENTES DE PREVISAO APLICADAS EM  SERIES TEMPORAIS DE FONTES DE ENERGIA RENOVAVEIS Engenharia Mecanica Engenharia Termica","1.3"
"CNPQ-308012/2017-8","Estudos experimentais de tratamentos de tubos metálicos pelas técnicas de Implantação Iônica por Ime","Estudos experimentais de tratamentos de tubos metalicos pelas tecnicas de Implantacao Ionica por Ime Fisica Fisica dos Fluidos, Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-308123/2019-0","Identificação de padrões da paisagem e de variáveis climáticas associadas ao risco da transmissão da","Identificacao de padroes da paisagem e de variaveis climaticas associadas ao risco da transmissao da Saude Coletiva Epidemiologia","7.1"
"CNPQ-308251/2020-2","Obtenção de Ligas Metálicas por Diferentes Métodos e avaliação do Comportamento Corrosivo.","Obtencao de Ligas Metalicas por Diferentes Metodos e avaliacao do Comportamento Corrosivo. Tecnologias de Producao Industrial e de Servicos Tecnologias de Producao Industrial e de Servicos","2.1"
"CNPQ-308644/2018-2","Espaços intercelulares nas raízes e folhas de plantas cultivadas e o seu papel nas trocas gasosas e","Espacos intercelulares nas raizes e folhas de plantas cultivadas e o seu papel nas trocas gasosas e Agronomia Fisiologia de Plantas Cultivadas","2.1"
"CNPQ-308644/2018-2","Espaços intercelulares nas raízes e folhas de plantas cultivadas e o seu papel nas trocas gasosas e","Espacos intercelulares nas raizes e folhas de plantas cultivadas e o seu papel nas trocas gasosas e  Agronomia Fisiologia de Plantas Cultivadas","2.1"
"CNPQ-308645/2017-0","Modelagem hidrológica e climática para estimativa de vazões na bacia hidrográfica Mirim-São Gonçalo","Modelagem hidrologica e climatica para estimativa de vazoes na bacia hidrografica Mirim-Sao Goncalo Engenharia Agricola Engenharia de Agua e Solo","7.1"
"CNPQ-308714/2018-0","Determinação de Propriedades Fundamentais de Engenharia e Estudo do Equilíbrio de Fases de Óleos Cru","Determinacao de Propriedades Fundamentais de Engenharia e Estudo do Equilibrio de Fases de Oleos Cru Engenharia Quimica Petroleo e Petroquimica","2.1"
"CNPQ-308836/2018-9","Zona de conforto térmico para ovinos nativos brasileiros","Zona de conforto termico para ovinos nativos brasileiros Engenharia Agricola Construcoes Rurais e Ambiencia","1.2"
"CNPQ-308842/2017-0","Lasers com alta eficiência e baixo limiar de operação em meios espalhadores e transparentes","Lasers com alta eficiencia e baixo limiar de operacao em meios espalhadores e transparentes Fisica Fisica da Materia Condensada","1.1"
"CNPQ-308920/2020-1","Estimativas de parâmetros petrofísicos em reservatórios de petróleo utilizando perfis geofísicos","Estimativas de parametros petrofisicos em reservatorios de petroleo utilizando perfis geofisicos Geociencias Propriedades Fisicas das Rochas","2.1"
"CNPQ-308948/2020-3","MANCHAS FOLIARES, FUSARIOSE E MICOTOXINAS NA CEVADA: NOVAS INFORMAÇÕES BÁSICAS PARA O MANEJO","MANCHAS FOLIARES, FUSARIOSE E MICOTOXINAS NA CEVADA: NOVAS INFORMACOES BASICAS PARA O MANEJO Agronomia Fitopatologia","1.3"
"CNPQ-308948/2020-3","MANCHAS FOLIARES, FUSARIOSE E MICOTOXINAS NA CEVADA: NOVAS INFORMAÇÕES BÁSICAS PARA O MANEJO","MANCHAS FOLIARES, FUSARIOSE E MICOTOXINAS NA CEVADA: NOVAS INFORMACOES BASICAS PARA O MANEJO  Agronomia Fitopatologia","1.3"
"CNPQ-308957/2020-2","FUNCIONAMENTO MORFO-HIDRAÚLICO E EVOLUÇÃO DE SISTEMAS FLUVIAIS DE PLANALTO : PARANÁ E SÃO FRANCISCO","FUNCIONAMENTO MORFO-HIDRAULICO E EVOLUCAO DE SISTEMAS FLUVIAIS DE PLANALTO : PARANA E SAO FRANCISCO Geociencias Geomorfologia","1.3"
"CNPQ-309061/2020-2","Desenvolvimento de fertilizante nitrogenado para aumento da eficiência de uso do N em cana-de-açúcar","Desenvolvimento de fertilizante nitrogenado para aumento da eficiencia de uso do N em cana-de-acucar Agronomia Fertilidade do Solo e Adubacao","3.4"
"CNPQ-309143/2019-5","Aplicação de Materiais Supercondutores Comerciais em Equipamentos Elétricos","Aplicacao de Materiais Supercondutores Comerciais em Equipamentos Eletricos Engenharia Eletrica Materiais e Dispositivos Supercondutores","6.2"
"CNPQ-309200/2017-2","Métodos de análise, filtragem e inversão de dados sísmicos para estudos de reservatórios de petróleo","Metodos de analise, filtragem e inversao de dados sismicos para estudos de reservatorios de petroleo Geociencias Geofisica Aplicada","2.1"
"CNPQ-309301/2017-3","Microscopia multimodal para caracterização de rochas de sistemas petrolíferos do pré-sal brasileiro","Microscopia multimodal para caracterizacao de rochas de sistemas petroliferos do pre-sal brasileiro Desenvolvimento Tecnologico e Industrial Desenvolvimento Tecnologico e Industrial","2.1"
"CNPQ-309382/2018-1","A EVOLUÇÃO ESPAÇOTEMPORAL (2014?2022) DA PLANÍCIE COSTEIRA DE ICAPUÍ/CE: processos geoambientais...","A EVOLUCAO ESPACOTEMPORAL (2014?2022) DA PLANICIE COSTEIRA DE ICAPUI/CE: processos geoambientais... Geociencias Geografia Fisica","1.3"
"CNPQ-309382/2018-1","A EVOLUÇÃO ESPAÇOTEMPORAL (20142022) DA PLANÍCIE COSTEIRA DE ICAPUÍ/CE: processos geoambientais...","A EVOLUCAO ESPACOTEMPORAL (20142022) DA PLANICIE COSTEIRA DE ICAPUI/CE: processos geoambientais... Geociencias Geografia Fisica","1.3"
"CNPQ-309430/2019-4","Desenvolvimento de eletrodos à base de Ca3Co4O9 (C349) para células a combustível e eletrolisadores","Desenvolvimento de eletrodos a base de Ca3Co4O9 (C349) para celulas a combustivel e eletrolisadores Engenharia de Materiais e Metalurgica Ceramicos","5.2"
"CNPQ-309440/2020-3","Impactos das mudanças climáticas na quantidade e qualidade da água em um sistema bacia-lago complexo","Impactos das mudancas climaticas na quantidade e qualidade da agua em um sistema bacia-lago complexo Engenharia Civil Hidrologia","7.1"
"CNPQ-309588/2019-7","Pirólise dos resíduos lignocelulósicos da cana-de-açúcar para produção de biocombustíveis líquidos","Pirolise dos residuos lignocelulosicos da cana-de-acucar para producao de biocombustiveis liquidos Engenharia Mecanica Aproveitamento da Energia","3.4"
"CNPQ-309599/2017-2","Simulação de escoamentos multifásicos em malhas não estruturadas","Simulacao de escoamentos multifasicos em malhas nao estruturadas Engenharia Mecanica Principios Variacionais e Metodos Numericos","2.1"
"CNPQ-309714/2021-4","Caracterização sísmica e petrofísica de rochas ígneas associadas aos carbonatos pré-sal da Bacia de","Caracterizacao sismica e petrofisica de rochas igneas associadas aos carbonatos pre-sal da Bacia de Geociencias Propriedades Fisicas das Rochas","2.1"
"CNPQ-309771/2019-6","Ação in vitro e/ou in vivo de polissacarídeos sulfatados de macroalgas durante a adipogenese","Acao in vitro e/ou in vivo de polissacarideos sulfatados de macroalgas durante a adipogenese Bioquimica Glicideos","2.1"
"CNPQ-309788/2019-6","PREVISÃO E MONITORAMENTO DE RECALQUE DE RADIERS E RADIERS ESTAQUEADOS EM EDIFÍCIOS ALTOS","PREVISAO E MONITORAMENTO DE RECALQUE DE RADIERS E RADIERS ESTAQUEADOS EM EDIFICIOS ALTOS Engenharia Civil Fundacoes e Escavacoes","1.3"
"CNPQ-309900/2019-0","Materiais nanométricos para uso em dispositivos de conversão e armazenamento de energia II","Materiais nanometricos para uso em dispositivos de conversao e armazenamento de energia II  Quimica Eletroquimica","6.3"
"CNPQ-309900/2019-0","Materiais nanométricos para uso em dispositivos de conversão e armazenamento de energia II","Materiais nanometricos para uso em dispositivos de conversao e armazenamento de energia II Quimica Eletroquimica","6.3"
"CNPQ-309995/2018-3","Atuadores flexíveis baseados em hidrogéis condutores na forma de nanofibras","Atuadores flexiveis baseados em hidrogeis condutores na forma de nanofibras Engenharia de Materiais e Metalurgica Polimeros, Aplicacoes","6.2"
"CNPQ-310027/2018-7","Tratamento eletroquímico de efluentes aquosos e polímeros condutores para proteção contra corrosão","Tratamento eletroquimico de efluentes aquosos e polimeros condutores para protecao contra corrosao Quimica Eletroquimica","6.2"
"CNPQ-310077/2019-2","Modelagem atual e futura de biomassa e estoques de carbono associadas no Bioma Amazônia","Modelagem atual e futura de biomassa e estoques de carbono associadas no Bioma Amazonia Recursos Florestais e Engenharia Florestal Fotointerpretacao Florestal","3.4"
"CNPQ-310080/2018-5","Explorando a sequencia do genoma da cana-de-açúcar: caracterização de genes reguladores da transcriç","Explorando a sequencia do genoma da cana-de-acucar: caracterizacao de genes reguladores da transcric Agronomia Melhoramento Vegetal","3.4"
"CNPQ-310116/2019-8","Especiação química molecular de petróleos, bio-óleos e matrizes ambientais por cromatografia gasosa","Especiacao quimica molecular de petroleos, bio-oleos e matrizes ambientais por cromatografia gasosa Quimica Instrumentacao Analitica","2.1"
"CNPQ-310116/2019-8","Especiação química molecular de petróleos, bio-óleos e matrizes ambientais por cromatografia gasosa","Especiacao quimica molecular de petroleos, bio-oleos e matrizes ambientais por cromatografia gasosa  Quimica Instrumentacao Analitica","2.1"
"CNPQ-310428/2021-1","Modelagem & produção e  caracterização de nanofios de supercondutores cerâmicos para aplicações","Modelagem & producao e  caracterizacao de nanofios de supercondutores ceramicos para aplicacoes Engenharia de Materiais e Metalurgica Ceramicos","6.2"
"CNPQ-310607/2021-3","Potencialidade de biocontrole de leveduras endofíticas contra pragas e doenças da palma forrageira","Potencialidade de biocontrole de leveduras endofiticas contra pragas e doencas da palma forrageira Agronomia Microbiologia Agricola","2.1"
"CNPQ-310621/2020-8","Estudo das propriedades físico-químicas, estabilidade térmica e fotoxidativa, propriedades ópticas e","Estudo das propriedades fisico-quimicas, estabilidade termica e fotoxidativa, propriedades opticas e Fisica Propriedades Termicas da Materia Condensada","3.1"
"CNPQ-310702/2020-8","Cidades saudáveis no âmbito das mudanças climáticas e Ilhas de calor urbanas. Configuração urbana e","Cidades saudaveis no ambito das mudancas climaticas e Ilhas de calor urbanas. Configuracao urbana e  Arquitetura e Urbanismo Tecnologia de Arquitetura e Urbanismo","7.1"
"CNPQ-310702/2020-8","Cidades saudáveis no âmbito das mudanças climáticas e Ilhas de calor urbanas. Configuração urbana e","Cidades saudaveis no ambito das mudancas climaticas e Ilhas de calor urbanas. Configuracao urbana e Arquitetura e Urbanismo Tecnologia de Arquitetura e Urbanismo","7.1"
"CNPQ-310772/2019-2","Desenvolvimento de vitro-cerâmicas dopadas com íons luminescentes para célula solar e laser cooling","Desenvolvimento de vitro-ceramicas dopadas com ions luminescentes para celula solar e laser cooling Fisica Fisica da Materia Condensada","3.1"
"CNPQ-310837/2017-0","Ligas ferrosas multicomponente","Ligas ferrosas multicomponente Engenharia de Materiais e Metalurgica Transformacao de Fases","2.1"
"CNPQ-310846/2018-8","Processamento Metalurgico de Ligas Leves à Base de Magnésio e Titânio para Aplicações Aeronáuticas","Processamento Metalurgico de Ligas Leves a Base de Magnesio e Titanio para Aplicacoes Aeronauticas Engenharia de Materiais e Metalurgica Metalurgia Fisica","2.1"
"CNPQ-310925/2017-7","Interação de radiação com nanoestruturas metálicas e semicondutoras - Fotônica em Nanoescala","Interacao de radiacao com nanoestruturas metalicas e semicondutoras - Fotonica em Nanoescala Fisica Fisica da Materia Condensada","6.2"
"CNPQ-311056/2019-9","Produção de conhecimento em energia eólica adaptado/aprimorado para as condições do Brasil","Producao de conhecimento em energia eolica adaptado/aprimorado para as condicoes do Brasil Engenharia de Energia Energia Eolica","3.2"
"CNPQ-311245/2018-8","Abordagem integrada para produção de biocombustíveis avançados a partir de matérias-primas lignocelu","Abordagem integrada para producao de biocombustiveis avancados a partir de materias-primas lignocelu Engenharia Quimica Processos Bioquimicos","3.4"
"CNPQ-311251/2021-8","Registros de eventos climáticos extremos no Triássico da Bacia do Paraná","Registros de eventos climaticos extremos no Triassico da Bacia do Parana Geociencias Paleontologia Estratigrafica","7.1"
"CNPQ-311449/2019-0","Variabilidade oceanográfica e climática desde o Holoceno Médio/Tardio na plataforma continental trop","Variabilidade oceanografica e climatica desde o Holoceno Medio/Tardio na plataforma continental trop Oceanografia Oceanografia Geologica","7.1"
"CNPQ-311463/2017-7","Desenvolvimento de materiais multifuncionais baseados em óxidos semicondutores","Desenvolvimento de materiais multifuncionais baseados em oxidos semicondutores Fisica Fisica da Materia Condensada","6.2"
"CNPQ-311465/2018-8","Filogeografia e fluxo gênico de dois Pentatomidae (Hemiptera: Heteroptera) pragas no Brasil","Filogeografia e fluxo genico de dois Pentatomidae (Hemiptera: Heteroptera) pragas no Brasil Agronomia Entomologia Agricola","2.1"
"CNPQ-311509/2019-3","Identificação de comunidades em redes de biotecnologia e bioenergia","Identificacao de comunidades em redes de biotecnologia e bioenergia Economia Mudanca Tecnologica","3.4"
"CNPQ-311597/2017-3","Dispositivos Supercondutores para Sistemas Elétricos de Potência e Transporte Urbano","Dispositivos Supercondutores para Sistemas Eletricos de Potencia e Transporte Urbano Engenharia Eletrica Materiais e Dispositivos Supercondutores","6.2"
"CNPQ-311741/2018-5","Produção de biohidrogênio contínua e estável em reator contínuo de tubos múltiplos","Producao de biohidrogenio continua e estavel em reator continuo de tubos multiplos Engenharia Agricola Saneamento Rural","5.1"
"CNPQ-311741/2018-5","Produção de biohidrogênio contínua e estável em reator contínuo de tubos múltiplos","Producao de biohidrogenio continua e estavel em reator continuo de tubos multiplos  Engenharia Agricola Saneamento Rural","5.1"
"CNPQ-311754/2020-1","Cultivo de Panus strigellus para biodegradação de corantes e produção de biomassa micelial","Cultivo de Panus strigellus para biodegradacao de corantes e producao de biomassa micelial Agronomia Microbiologia Agricola","3.4"
"CNPQ-311938/2020-5","LEVANTAMENTO DA DEMANDA ERGONOMICA POR MEIO DOS SINTOMAS DOS TRABALHADORES: PROPOSTA DE UMA METODOLO","LEVANTAMENTO DA DEMANDA ERGONOMICA POR MEIO DOS SINTOMAS DOS TRABALHADORES: PROPOSTA DE UMA METODOLO Engenharia de Producao Higiene e Seguranca do Trabalho","1.3"
"CNPQ-312031/2018-1","Instrumentação e sensores para monitoramento de escoamentos multifásicos","Instrumentacao e sensores para monitoramento de escoamentos multifasicos Engenharia Eletrica Medidas Eletricas, Magneticas e Eletronicas; Instrumentacao","2.1"
"CNPQ-312121/2017-2","USO DA NANOBIOTECNOLOGIA PARA TRATAMENTO INOVADOR DAS LEISHMANIOSES","USO DA NANOBIOTECNOLOGIA PARA TRATAMENTO INOVADOR DAS LEISHMANIOSES Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-312121/2017-2","?USO DA NANOBIOTECNOLOGIA PARA TRATAMENTO INOVADOR DAS LEISHMANIOSES?","?USO DA NANOBIOTECNOLOGIA PARA TRATAMENTO INOVADOR DAS LEISHMANIOSES? Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-312212/2020-8","O uso do eDNA  para avaliar a resposta da microbiota e meiofauna afetados pelo desastre do óleo","O uso do eDNA  para avaliar a resposta da microbiota e meiofauna afetados pelo desastre do oleo Oceanografia Interacao entre os Organismos Marinhos e os Parametros Ambientais","2.1"
"CNPQ-312226/2018-7","Recobrimentos à base de carbono para o aumento da eficiência de componentes automotivos","Recobrimentos a base de carbono para o aumento da eficiencia de componentes automotivos Engenharia de Materiais e Metalurgica Estrutura dos Metais e Ligas","2.1"
"CNPQ-312240/2021-0","Fenômenos emergentes de skyrmions e vórtices em híbridos supercondutor-magnéticos","Fenomenos emergentes de skyrmions e vortices em hibridos supercondutor-magneticos Fisica Fisica da Materia Condensada","6.2"
"CNPQ-312359/2018-7","Polaritons e ondas de luz em Quasi-Cristais Fotônicos compostos por Grafeno","Polaritons e ondas de luz em Quasi-Cristais Fotonicos compostos por Grafeno Fisica Materiais Dieletricos e Propriedades Dieletricas","3.3"
"CNPQ-312443/2019-6","Microfresamento de ligas de titânio empregadas em implantes visando melhoria da osseointegração","Microfresamento de ligas de titanio empregadas em implantes visando melhoria da osseointegracao Engenharia Mecanica Processos de Fabricacao","2.1"
"CNPQ-312543/2017-4","Aplicação de microemulsões base diesel contendo glicerina num Motor ciclo Diesel","Aplicacao de microemulsoes base diesel contendo glicerina num Motor ciclo Diesel Engenharia Quimica Petroleo e Petroquimica","2.1"
"CNPQ-312822/2018-9","Transição e turbulência em escoamentos geofísicos e industriais","Transicao e turbulencia em escoamentos geofisicos e industriais Engenharia Mecanica Mecanica dos Fluidos","2.1"
"CNPQ-312822/2018-9","Transição e turbulência em escoamentos geofísicos e industriais","Transicao e turbulencia em escoamentos geofisicos e industriais  Engenharia Mecanica Mecanica dos Fluidos","2.1"
"CNPQ-312921/2017-9","Aproximação de Galerkin mínimos-quadrados de escoamentos elasto-viscoplásticos tixotrópicos","Aproximacao de Galerkin minimos-quadrados de escoamentos elasto-viscoplasticos tixotropicos Engenharia Mecanica Mecanica dos Fluidos","2.1"
"CNPQ-313605/2018-1","Estudo da eficácia e segurança do novo quimioterápico RuTrp para o Tratamento do Câncer de Mama ? Es","Estudo da eficacia e seguranca do novo quimioterapico RuTrp para o Tratamento do Cancer de Mama ? Es Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-313605/2018-1","Estudo da eficácia e segurança do novo quimioterápico RuTrp para o Tratamento do Câncer de Mama  Es","Estudo da eficacia e seguranca do novo quimioterapico RuTrp para o Tratamento do Cancer de Mama  Es Biotecnologia Novas Drogas Terapeuticas","2.1"
"CNPQ-313647/2020-8","Aproveitamento integrado da biomassa para produção de biocombustíveis e bioprodutos","Aproveitamento integrado da biomassa para producao de biocombustiveis e bioprodutos Engenharia Mecanica Aproveitamento da Energia","3.4"
"CNPQ-313746/2019-2","Modelagem física experimental de dados aplicada ao monitoramento sísmico de reservatório","Modelagem fisica experimental de dados aplicada ao monitoramento sismico de reservatorio Areas Tecnologicas de Quimica e Geociencias Areas Tecnologicas de Quimica e Geociencias","2.1"
